id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
2228,Aritz Elustondo,18,1446,3,0.9628890072926879,1,0.2580984830856323,9,1,3,1,D S,Real Sociedad,3,0.9628890072926879,3.2789575196802616,3.1978971660137177
2270,Antoine Griezmann,16,1163,3,3.7113309018313885,1,1.5072342492640018,30,16,2,0,F M S,"Atletico Madrid,Barcelona",3,3.7113309018313885,7.694829756394029,3.656773917376995
2400,Raúl García,19,1059,3,4.129446862265468,0,2.5276125762611628,28,10,1,0,F S,Athletic Club,3,3.3861692529171705,5.845311647281051,1.6069529838860035
2543,Borja Iglesias,16,544,3,3.3743977770209312,0,0.6017942801117897,19,6,1,0,F S,Real Betis,2,2.631120141595602,3.14329900406301,0.555584117770195
2566,Roger,15,1176,3,4.336154704913497,2,1.9469909816980362,23,11,4,0,F S,Levante,2,2.8495994862169027,5.685840901918709,1.8975736694410443
3208,Óscar Trejo,18,1204,3,3.007868926972151,9,3.401277942582965,14,36,7,0,F M S,Rayo Vallecano,0,0.7780361175537109,5.954999767243862,2.8385787159204483
3425,Thomas Lemar,14,971,3,2.9932821467518806,4,2.4918820187449455,19,25,2,0,M S,Atletico Madrid,3,2.9932821467518806,8.228511195629835,5.04587446898222
4120,Álex Moreno,17,1335,3,1.513285274617374,2,1.4460431560873985,17,16,2,1,D S,Real Betis,3,1.513285274617374,4.966064468026161,3.092594290152192
4177,Álex Fernández,18,1248,3,2.190141635015607,1,0.6577776744961739,13,12,2,0,F M S,Cadiz,2,0.7035864163190126,2.442818235605955,1.5935788974165916
5074,Kike García,18,1333,3,3.949674928560853,1,1.805372554808855,34,14,0,0,F M S,Osasuna,2,3.2063973490148783,5.749996405094862,1.63334378041327
5090,David García,19,1710,3,0.5829663947224617,0,0.04121311381459236,15,2,5,0,D,Osasuna,3,0.5829663947224617,2.2483025826513767,2.1911526303738356
5169,Youssef En-Nesyri,8,481,3,3.33976611495018,1,1.1050363034009933,14,5,0,0,F S,Sevilla,2,2.5964884608983994,4.941298894584179,1.7205926850438118
5212,Sergi Guardiola,15,683,3,2.8373465156182647,2,0.2708765584975481,19,3,2,0,F S,Rayo Vallecano,3,2.8373465156182647,4.680112436413765,1.7796160355210304
6217,Enis Bardhi,14,849,3,3.016789480112493,2,1.4714592061936855,26,19,2,0,F M S,Levante,1,1.5302341701462865,2.8533715065568686,0.710206588730216
6221,Pau Torres,17,1530,3,2.5400271639227867,0,1.2155422195792198,15,6,3,0,D,Villarreal,3,2.5400271639227867,9.261429391801357,9.251336939632893
6933,Javi Puado,13,820,3,2.2906245663762093,0,0.311682540923357,17,8,2,0,M S,Espanyol,3,2.2906245663762093,3.21590606123209,1.5850787907838821
6955,Ezequiel Ávila,19,703,3,2.3553917594254017,0,0.6674461551010609,25,5,3,1,F S,Osasuna,3,2.3553917594254017,3.0670493841171265,0.5762844933196902
7080,Matheus Cunha,16,416,3,3.1814528768882155,1,0.38026854395866394,18,2,3,0,F S,Atletico Madrid,3,3.1814528768882155,3.788727404549718,0.6464618220925331
7841,Dani Rodríguez,18,1604,3,2.498783677816391,2,2.1854299046099186,26,25,5,0,F M,Mallorca,3,2.498783677816391,4.060327362269163,0.6677991719916463
7887,Luuk de Jong,11,466,3,2.9876449648290873,0,0.2503545805811882,14,5,0,0,F S,Barcelona,3,2.9876449648290873,2.818780967965722,0.29002829641103745
7967,Anssumane Fati,5,216,3,0.9298386722803116,0,0.46697013452649117,13,2,0,0,F S,Barcelona,3,0.9298386722803116,1.8542222175747156,0.8073016181588173
9813,Randy Nteka,17,741,3,1.9705578591674566,0,1.0646230913698673,17,10,1,0,F M S,Rayo Vallecano,3,1.9705578591674566,2.998459570109844,0.5363745652139187
323,Adnan Januzaj,20,1032,2,2.2167479638010263,0,2.0528191924095154,28,20,4,0,F M S,Real Sociedad,1,1.4734703171998262,3.778418643400073,1.714026903733611
488,Philippe Coutinho,12,501,2,3.228455826640129,0,0.5882536768913269,24,1,1,0,F M S,Barcelona,1,2.4851782023906708,4.592341743409634,2.3207040019333363
1235,Ante Budimir,10,447,2,2.8017344512045383,0,0.081961490213871,9,3,1,0,F S,Osasuna,1,2.058456812053919,1.3215626729652286,0.1157848471775651
1491,Alejandro Gomez,15,965,2,0.9054785631597042,0,0.7129388023167849,15,9,2,0,F M S,Sevilla,2,0.9054785631597042,4.426362540572882,3.2163473684340715
1700,Lucas Pérez,16,1134,2,2.450345680117607,1,1.3762063570320606,14,12,0,0,F M S,Elche,2,2.450345680117607,4.908699410036206,2.671643750742078
1715,Álvaro Negredo,17,822,2,2.77286241017282,0,0.16006763093173504,18,4,1,0,F M S,Cadiz,0,1.2863071914762259,0.5723623451776803,0.03365053981542587
2094,Ivan Rakitic,17,1000,2,0.7138303844258189,3,1.67591308709234,19,20,5,0,M S,Sevilla,2,0.7138303844258189,4.183059331960976,3.525272429920733
2103,Aleix Vidal,16,1180,2,0.7710420936346054,0,1.657522588968277,4,15,4,0,D M S,Espanyol,2,0.7710420936346054,4.76630150899291,2.8419730849564075
2104,Sergi Roberto,9,398,2,1.3414890244603157,1,0.3175843842327595,4,4,1,0,D M S,Barcelona,2,1.3414890244603157,1.9510361775755882,0.363357100635767
2247,Nacho,15,828,2,1.2252887673676014,0,0.11609250446781516,6,4,3,0,D S,Real Madrid,2,1.2252887673676014,4.618252657353878,4.467694766819477
2272,Yannick Carrasco,19,1507,2,2.112388676032424,4,4.487554566934705,26,30,3,0,D F M S,Atletico Madrid,2,2.112388676032424,7.854881130158901,3.3007048219442368
2308,Denis Suárez,20,1432,2,1.0730756726115942,1,1.67526323068887,14,24,3,0,M S,Celta Vigo,2,1.0730756726115942,5.646639324724674,3.6383885452523828
2401,Muniain,20,1604,2,4.579721763730049,5,5.495516262948513,25,60,1,0,M,Athletic Club,1,3.8364441245794296,9.793252255767584,4.385622937232256
2484,Iñigo Martínez,16,1435,2,1.367903022095561,0,0.23142885975539684,18,3,4,2,D,Athletic Club,2,1.367903022095561,2.516834842041135,2.3680899012833834
2505,José Gayá,14,1215,2,0.9839770263060927,2,1.1873826580122113,13,13,5,0,D,Valencia,2,0.9839770263060927,5.090447472408414,3.5224787648767233
2537,Sandro Ramírez,14,897,2,1.814834880642593,0,0.3639484755694866,30,7,4,0,F S,Getafe,2,1.814834880642593,2.2383718751370907,0.5918743014335632
2571,Sergio Canales,19,1515,2,2.9993929713964462,3,2.457689981907606,33,33,2,0,M S,Real Betis,2,2.9993929713964462,9.497823107987642,5.549040900543332
3211,Martin Braithwaite,3,232,2,1.6452632173895836,1,1.5402731895446777,7,2,0,0,F,Barcelona,2,1.6452632173895836,2.6809005960822105,0.4299000706523657
4034,José Campaña,13,1043,2,1.6355033852159977,0,0.6692064693197608,10,15,3,1,M S,Levante,2,0.8922257758677006,3.1312029249966145,2.4500546492636204
4146,Fidel,17,1310,2,1.6661971788853407,2,2.454440257512033,11,19,5,0,M,Elche,1,0.9229195099323988,5.69821522757411,3.153009619563818
4226,Darwin Machís,13,838,2,0.784658738411963,0,0.7438180763274431,18,10,1,0,F M S,Granada,2,0.784658738411963,1.9898185143247247,0.9353668037801981
5044,Víctor Laguardia,18,1615,2,1.5734195755794644,1,0.7566252676770091,11,2,4,0,D,Alaves,2,1.5734195755794644,1.6876300079748034,1.6771158948540688
5093,Roberto Torres,15,538,2,1.8588705155998468,2,2.409789673052728,12,21,2,0,F M S,Osasuna,0,0.3723152820020914,2.3118758723139763,0.6868575792759657
5304,Mikel Merino,17,1500,2,1.7523749927058816,1,2.5650388170033693,24,17,5,0,M,Real Sociedad,2,1.7523749927058816,6.185717884451151,4.190632224082947
5712,Diego Carlos,19,1710,2,1.8422730397433043,0,0.05470797047019005,15,1,1,1,D,Sevilla,2,1.8422730397433043,6.414645865559578,6.284832000732422
6124,Maxi Gómez,15,1136,2,1.9950125105679035,1,1.7702324204146862,22,16,5,1,F S,Valencia,2,1.9950125105679035,4.687391468323767,2.057579066604376
6227,Brais Méndez,19,1523,2,2.4638936407864094,3,1.373733944259584,33,16,6,0,F M S,Celta Vigo,2,2.4638936407864094,7.18222186062485,4.6755532482638955
7208,Samuel Chukwueze,12,403,2,1.6012732423841953,1,1.439670991152525,11,12,1,0,M S,Villarreal,2,1.6012732423841953,5.230417001992464,2.734950792044401
7716,Darío Benedetto,14,587,2,2.6831291685812175,1,0.4796198457479477,18,4,1,0,F S,Elche,2,2.6831291685812175,3.405737990513444,0.3504936285316944
7840,Iddrisu Baba,17,1317,2,1.7053280603140593,0,0.21730522066354752,17,4,7,0,M S,Mallorca,2,1.7053280603140593,2.508528957143426,2.1105478862300515
7861,Germán Sánchez,16,1206,2,1.2447634413838387,0,0.053209464997053146,8,1,5,0,D S,Granada,2,1.2447634413838387,0.7348193069919944,0.6816098419949412
7892,João Félix,12,544,2,2.2253291234374046,1,1.298451978713274,21,7,1,1,F M S,Atletico Madrid,2,2.2253291234374046,4.392472267150879,1.792650057002902
7921,Felipe,13,966,2,1.1175667140632868,1,0.5716004916466773,8,3,4,0,D S,Atletico Madrid,2,1.1175667140632868,2.028764594346285,2.0059671346098185
8091,Ronald Araújo,15,1017,2,1.0003200396895409,0,1.325227864086628,10,5,2,0,D S,Barcelona,2,1.0003200396895409,5.322939112782478,4.727374777197838
8107,Jorge De Frutos,17,1217,2,4.065050557255745,4,2.1106457505375147,29,12,2,0,F M S,Levante,2,4.065050557255745,5.952711887657642,1.7256813310086727
8271,Fernando Niño,16,692,2,2.585675325244665,0,0.3406389281153679,17,8,2,0,F S,Mallorca,2,2.585675325244665,2.3037584386765957,0.2173776412382722
8284,Julen Lobete,12,261,2,1.0718977116048336,0,0.01966273970901966,9,1,0,0,F S,Real Sociedad,2,1.0718977116048336,1.099526772275567,0.045847903937101364
8733,Alfonso Espino,20,1800,2,1.1817638576030731,0,1.8983335047960281,11,20,3,0,D,Cadiz,2,1.1817638576030731,3.185750875622034,1.5480389669537544
8895,Tete Morente,14,647,2,0.8710494954138994,3,1.8191208112984896,9,11,3,0,M S,Elche,2,0.8710494954138994,3.1406823862344027,0.9012066945433617
8986,Omar Alderete,17,1404,2,0.721594157628715,0,0.08163999393582344,10,3,9,0,D S,Valencia,2,0.721594157628715,1.657436279579997,1.5660342406481504
9024,Yeremi Pino,19,1072,2,2.9158249981701374,4,2.3660928029567003,12,19,2,0,F M S,Villarreal,2,2.9158249981701374,7.346834987401962,2.5471405871212482
9802,Nico González,17,920,2,1.4242463186383247,1,0.8186408150941133,17,13,2,0,M S,Barcelona,2,1.4242463186383247,6.356515124440193,4.243127401918173
9812,Isi Palazón,20,1428,2,2.241982340812683,0,1.4913580939173698,34,12,4,0,M S,Rayo Vallecano,2,2.241982340812683,4.707010650075972,3.265741412527859
391,David Alaba,19,1704,1,0.6850162707269192,3,2.009738441091031,13,13,1,0,D,Real Madrid,1,0.6850162707269192,7.10053581930697,5.762780448421836
493,Gabriel,12,1021,1,1.1108214715495706,1,0.09905078448355198,5,3,1,0,D,Valencia,1,1.1108214715495706,2.632591601461172,2.538627182133496
497,Francis Coquelin,13,552,1,0.2087385207414627,1,0.4646448865532875,4,6,2,0,M S,Villarreal,1,0.2087385207414627,4.257280059158802,3.6951975375413895
615,Fernando,19,1525,1,0.8028485421091318,1,0.2804915811866522,6,6,5,0,D M S,Sevilla,1,0.8028485421091318,5.167115254327655,4.398556774482131
619,Sergio Agüero,4,148,1,1.1555328257381916,0,0.32806313037872314,6,1,0,0,F S,Barcelona,1,1.1555328257381916,1.499554980546236,0.015959011390805244
1003,Pablo Maffeo,18,1507,1,0.9400200676172972,1,0.5671702194958925,16,11,4,0,D,Mallorca,1,0.9400200676172972,2.135352736338973,1.6113846842199564
1516,Geoffrey Kondogbia,15,918,1,0.18546762689948082,0,0.16965709254145622,8,5,6,1,D M S,Atletico Madrid,1,0.18546762689948082,3.5733863916248083,3.4064523931592703
1699,Shkodran Mustafi,10,641,1,0.09396413527429104,0,0,4,0,1,0,D S,Levante,1,0.09396413527429104,0.9106262195855379,0.8922309204936028
1732,Nolito,20,948,1,1.5587519174441695,0,0.6177464723587036,16,8,1,0,M S,Celta Vigo,1,1.5587519174441695,3.6707850452512503,1.860227346420288
1951,Sime Vrsaljko,7,238,1,1.0545030310750008,1,0.4605421796441078,3,2,1,0,D S,Atletico Madrid,1,1.0545030310750008,1.3636358119547367,0.8804523218423128
2079,Rubén Rochina,10,680,1,0.6523359455168247,3,0.9799666674807668,15,11,2,0,F M S,Granada,1,0.6523359455168247,2.0245981672778726,1.3808273831382394
2092,Gerard Piqué,17,1290,1,1.4183022864162922,0,0.19577659666538239,11,3,5,0,D S,Barcelona,1,1.4183022864162922,6.048192642629147,5.84549218416214
2095,Sergio Busquets,19,1683,1,0.19110296294093132,0,0.6669473052024841,6,18,5,0,M,Barcelona,1,0.19110296294093132,9.868412159383297,9.360948532819748
2106,Munir,10,229,1,0.5111616309732199,0,0.5413332991302013,6,5,1,0,F M S,Sevilla,1,0.5111616309732199,1.415129279717803,0.643650509417057
2109,Enzo Roco,17,1411,1,0.8710360340774059,0,0.06428273767232895,5,1,6,0,D S,Elche,1,0.8710360340774059,1.8805665969848633,1.530676394701004
2121,Salva Sevilla,11,547,1,1.111885042861104,2,1.1331471763551235,10,9,0,0,M S,Mallorca,0,0.3686074111610651,1.8929783627390862,1.5704606687650084
2143,Germán Pezzella,9,753,1,0.30601680651307106,0,0,4,0,1,1,D S,Real Betis,1,0.30601680651307106,1.1923399791121483,1.1923399791121483
2251,Gareth Bale,3,199,1,0.6510773152112961,0,0.11455470696091652,7,2,1,0,F,Real Madrid,1,0.6510773152112961,0.8895535320043564,0.24820413067936897
2253,Lucas Vázquez,16,970,1,0.9424686785787344,0,1.6174516528844833,10,19,0,0,D S,Real Madrid,1,0.9424686785787344,6.563584504649043,4.652801025658846
2255,Isco,9,177,1,0.40556148439645767,0,0.7845292277634144,7,4,1,0,M S,Real Madrid,1,0.40556148439645767,1.8079868257045746,0.7597890421748161
2260,Daniel Carvajal,12,765,1,0.5093130115419626,0,0.518127990886569,5,9,1,0,D S,Real Madrid,1,0.5093130115419626,5.3913033455610275,4.78285314142704
2282,Sergi Gómez,19,1684,1,0.40939490124583244,2,0.9956765519455075,5,4,1,1,D,Espanyol,1,0.40939490124583244,3.3413698114454746,3.114785408601165
2284,Daniel Wass,19,1622,1,1.9958116933703423,1,0.5653613395988941,28,14,6,0,M,Valencia,1,1.9958116933703423,4.788704392500222,3.5135996220633388
2311,Roberto Soldado,11,486,1,1.392093911767006,1,0.5010574981570244,10,4,5,0,F S,Levante,1,1.392093911767006,1.8170702755451202,0.11720847710967064
2326,Rober,12,713,1,1.2629310116171837,0,0,4,0,1,1,D S,Levante,1,1.2629310116171837,1.7476940639317036,1.7476940639317036
2368,Montoro,16,970,1,1.1876158034428954,1,1.3895765505731106,13,18,5,0,M S,Granada,1,1.1876158034428954,2.4934062529355288,0.9604969900101423
2369,Toni Kroos,14,1202,1,1.740439087152481,3,3.3285469617694616,33,34,2,0,M,Real Madrid,1,1.740439087152481,11.476395696401596,8.8804552257061
2424,Óliver Torres,10,400,1,0.2146364152431488,1,0.20325227081775665,5,4,0,0,F M S,Sevilla,1,0.2146364152431488,1.6594184124842286,1.2936750249937177
2452,De Marcos,11,777,1,0.1017826646566391,2,0.9958588890731335,2,8,2,0,D S,Athletic Club,1,0.1017826646566391,3.740413160994649,3.094408543780446
2560,Cristiano Piccini,6,323,1,0.15141289681196213,0,0.1926967054605484,3,2,1,0,D S,Valencia,1,0.15141289681196213,0.6508253086358309,0.4581286031752825
2621,Sergi Darder,18,1526,1,1.0604341961443424,2,0.806689340621233,23,12,1,0,M,Espanyol,1,1.0604341961443424,4.000410025939345,3.175684127956629
3237,Aissa Mandi,8,720,1,1.041806399822235,0,0.02078583650290966,5,1,2,0,D,Villarreal,1,1.041806399822235,2.834827095270157,2.7958632707595825
4136,Ángel,14,756,1,3.003500647842884,2,0.9400198981165886,14,6,1,0,F S,Mallorca,1,3.003500647842884,3.0164464972913265,0.09969676099717617
4242,Stefan Mitrovic,16,1282,1,0.12519854307174683,0,0.07608941942453384,3,2,2,0,D S,Getafe,1,0.12519854307174683,1.1250033751130104,1.1250033751130104
5126,José Ángel,13,553,1,0.1358943609520793,1,1.4777357876300812,8,6,1,1,D S,Osasuna,1,0.1358943609520793,3.0302119441330433,2.4486707486212254
5140,Kike Barja,10,563,1,1.6523207807913423,0,0.8684637732803822,11,5,1,0,F M S,Osasuna,1,1.6523207807913423,3.823497600853443,1.3239963538944721
5201,Darío Poveda,14,356,1,0.3758096508681774,0,0.07892482168972492,4,3,0,0,F S,Getafe,1,0.3758096508681774,0.9209249559789896,0.49686331674456596
5230,Thomas Delaney,14,700,1,0.6814288552850485,1,0.6704592518508434,10,4,2,1,M S,Sevilla,1,0.6814288552850485,2.174055878072977,1.3647231832146645
5672,Iván Balliu,19,1710,1,0.8558867862448096,1,2.208740772679448,9,19,6,0,D M,Rayo Vallecano,1,0.8558867862448096,6.591542283073068,5.0977266896516085
5907,Varazdat Haroyan,15,1301,1,0.9659993350505829,0,0.1869047563523054,3,4,8,0,D,Cadiz,1,0.9659993350505829,0.3353735413402319,0.2772482559084892
6117,Pere Pons,13,883,1,0.7155689056962729,0,0.5113035626709461,9,9,0,0,M S,Alaves,1,0.7155689056962729,1.9856608901172876,0.8974447241052985
6168,Leandro Cabrera,20,1800,1,0.6498314626514912,0,0.18762970343232155,11,5,3,0,D,Espanyol,1,0.6498314626514912,2.8598704244941473,2.631478412076831
6228,Luka Jovic,10,197,1,1.4663133434951305,2,0.9400363713502884,8,4,0,0,S,Real Madrid,1,1.4663133434951305,2.412119261920452,0.6731601059436798
6233,Ferland Mendy,13,1033,1,0.7945694774389267,1,0.7921904996037483,7,13,3,0,D S,Real Madrid,1,0.7945694774389267,7.505569040775299,6.41699144244194
6242,Johan Mojica,19,1619,1,0.33520680107176304,3,3.6778806298971176,8,18,2,0,D S,Elche,1,0.33520680107176304,5.168780241161585,3.084943206049502
6368,Mathías Olivera,17,1499,1,1.5244868285953999,0,0.7094155792146921,11,15,5,0,D,Getafe,1,1.5244868285953999,3.4582007229328156,2.299650337547064
6528,Loren Morón,14,387,1,0.7585331192240119,0,0.35993967950344086,7,3,0,0,F M S,"Espanyol,Real Betis",1,0.7585331192240119,0.8648715959861875,0.35380878672003746
6531,Alexander Sørloth,15,551,1,2.201075956225395,0,0.9657663330435753,10,8,1,0,F S,Real Sociedad,1,2.201075956225395,3.279856562614441,0.6027284786105156
6592,Manuel Morlanes,18,750,1,0.18148866295814514,0,0.45535562187433243,4,3,2,0,M S,Espanyol,1,0.18148866295814514,3.320833697915077,2.726793061941862
6766,Dani Vivian,9,778,1,0.43931370973587036,0,0,5,0,0,0,D,Athletic Club,1,0.43931370973587036,1.0707157030701637,1.0446991212666035
6953,Gonzalo Melero,13,784,1,0.8031904809176922,2,0.7365358714014292,7,10,3,0,M S,Levante,1,0.8031904809176922,1.8451828304678202,0.6121892519295216
7009,Jaime Mata,17,588,1,1.1104431301355362,0,0.56754235830158,10,7,5,0,F S,Getafe,1,1.1104431301355362,1.8372903913259506,0.2265385538339615
7050,Lucas Torró,17,1475,1,0.9696229752153158,0,0.15534898079931736,20,4,8,0,M,Osasuna,1,0.9696229752153158,3.2037061024457216,2.222050242125988
7070,Santiago Comesaña,19,1483,1,1.6734557263553143,2,1.4370627300813794,16,16,5,0,M S,Rayo Vallecano,1,1.6734557263553143,4.732210870832205,2.7156351059675217
7113,Santiago Arias,8,318,1,0.6476530861109495,0,0.07617535069584846,2,2,1,0,D S,Granada,1,0.6476530861109495,0.8239266183227301,0.7694022562354803
7174,Adrià Pedrosa,19,1666,1,0.8708960954099894,1,1.1116908257827163,19,17,5,0,D,Espanyol,1,0.8708960954099894,4.62813388928771,3.337141500785947
7308,Ander Barrenetxea,11,543,1,0.40890177339315414,1,1.0559909529983997,8,7,0,0,F M S,Real Sociedad,1,0.40890177339315414,1.6391620207577944,0.35080114006996155
7313,Lee Kang-In,15,1025,1,0.9979200912639499,2,2.0901762936264277,27,17,2,1,M S,Mallorca,1,0.9979200912639499,2.583782101981342,0.7456575334072113
7350,Yangel Herrera,9,570,1,0.5445247329771519,1,0.537375196814537,6,4,2,0,M S,Espanyol,1,0.5445247329771519,1.3012220840901136,0.6016877014189959
7359,Eduardo Camavinga,14,496,1,0.9003353752195835,0,0.36686955764889717,6,3,4,0,M S,Real Madrid,1,0.9003353752195835,3.298466093838215,2.0714693814516068
7604,Alejandro Catena,19,1710,1,0.6593472454696894,1,0.600206783041358,10,5,3,0,D,Rayo Vallecano,1,0.6593472454696894,4.199235734529793,4.132153478451073
7605,Manuel Sánchez,18,1172,1,0.4057461507618427,2,1.2694776207208633,3,8,4,0,D M S,Osasuna,1,0.4057461507618427,3.707813832908869,2.377765003591776
7781,Frenkie de Jong,16,1308,1,1.8829628266394138,2,2.1724352408200502,6,23,2,1,M S,Barcelona,1,1.8829628266394138,9.747109655290842,6.558188159018755
7857,Jon Moncayola,19,1505,1,1.1422499613836408,3,0.7454802328720689,20,14,2,0,M S,Osasuna,1,1.1422499613836408,3.8261312949471176,2.5603356999345124
7860,Domingos Duarte,8,638,1,0.42215733975172043,0,0,2,0,3,0,D S,Granada,1,0.42215733975172043,0.3610481545329094,0.3610481545329094
